reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOGXHQbck1Uj_4sdWQMsl-a4Qysq2u68LDr8TlzqflHt_EZtUNgAeM_q5Egbc4vStZ_-n1UE6XqQqxI_Gac,Ria Ferreira,https://play-lh.googleusercontent.com/a/AATXAJxb62DWEXQY7wji0BwCZLGxXPomRrbxLqfE452C=mo,Can finally use this app. With my previous phone I couldn't. Easy now.,4,0,4.31.0.0136,2021-03-19 14:14:00,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOH1891d_7vGRlL5evSAwWsX0Sr6euf6IzJu8SsP7sm4_2Qmwb3sOU_HkwwtkyPuXch895pgnAi-HDVhyRE,Sharon Rankin,https://play-lh.googleusercontent.com/a/AATXAJwItIWR2FiTahnzQwA7JAVkwDy7OtaIFjhxJSAz=mo,Really quick and clear,4,0,4.31.0.0136,2021-02-23 11:14:45,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOFK7tPWZYyedHPz3ixzTp-EGBrAIwKPBb2IauzkyZzA8JHVEgLigXtUu8PSI6VkPnr7wotB33bPGXXHkP4,Emin Noshadi,https://play-lh.googleusercontent.com/a-/AOh14GjZMDfFs9vT-1dXRK5tiuHj8PZIuc7uRiD74sHfWJw,"I was using the app frequently for many years without any issue. Since one of the updates couple of months ago, I'm facing an issue and I cannot log in again with the message; ""Sorry, something went wrong"" and cannot log in again. To solve the issue, I have to clear the app data, enter the CRN and start over... Update: now it got worse. It says due to inactivity I need to login again. Everyday I log on and it says the same after couple of hours",4,24,4.27.0.0099,2020-09-23 07:34:15,"Hi Emin

Thanks for your feedback and sorry to hear about your experience with the app. Please provide the below details to mobile@anz.com so we can assist you:

•Mobile number
•Device type (Brand/Model)
•Operating system
•Steps to replicate the error

The ANZ App will automatically log you out after 2 minutes of inactivity.

Regards
Georgie@ANZApp",2020-09-25 06:12:49,most_relevant,com.anz.android.gomoney
gp:AOqpTOHvYKFAZyqGyw3D2qxDdBLW1sR55JxxQds7yAbpApUyVLm31DrkVgxsgtDfCoQR73HbK_ypwiquaZ64Z2Y,Raymond Hawley,https://play-lh.googleusercontent.com/a/AATXAJySFGjsuBpHvARqVxwILuBb92lFuKNp1CjXulG1=mo,Can't get in to see my account and I don't know how much I got in my account,4,0,4.34.0.0141,2021-06-01 09:12:40,"Hi Raymond, thanks for letting us know. That's not what we'd expect to happen so we would like to look into this further for you. Can you please email mobile@anz.com and kindly include your device type, operating system, ANZ App version and screenshots of any error messages? Thanks, Aly @ ANZ App",2021-06-03 13:00:52,most_relevant,com.anz.android.gomoney
gp:AOqpTOHaPr71MvOiipeJMkcZFsgnsbk1lslmUPc1ukihi0k0SA8N2xRvW_ZnOnEJFor045hkPsmyq1hiEO3AGms,Joe Ferrer,https://play-lh.googleusercontent.com/a/AATXAJzjMXvr1Z8V60lH3MM874cQYBjmkdY0D9rnqhLp=mo,"Very easy to use, mobile app is almost as good as using your pc or laptop. I use this app on a on a daily basis, and with the constant updates it keeps getting better and better, would give 5 stars if the developers would put times on when the transaction occurred when we check our activity on the app, otherwise near perfect. We'll dome Anz proud member :)",4,12,4.17.0.0264,2019-09-07 06:44:52,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOFlHn-nvMcbyYFvEBr8CtLuSFNMPubE2x_QP_P6-WVGfQv1SUJABV6ugd_IoCjskPNa0r4w3psbIOdvSdI,River's random videos,https://play-lh.googleusercontent.com/a-/AOh14GhPkWYp9g3OIbgnwHptxTigVQJMWN4AWCGeiuIlkQ,Easy to use and transfer $ from account to account. Also easy to pay big amounts to others for big purchases.,4,1,4.30.0.0110,2021-01-19 15:08:25,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOEfdGVD2MWP0NCjWL2uadVNHGPxyj7MNEZS_iyFjAxHatBu3mAfe9ZdvQcALiLlzChw58B1oIds7nI1um0,Fergus De Guzman,https://play-lh.googleusercontent.com/a/AATXAJzVxQztQYd1u57NXS5SJRmffBpZK2gzCMOkRXWW=mo,"App has come a long way from a few years ago. Think I've been with ANZ and have used this app since 2012, both IOS and Android. Improved heaps but are always a step behind competitors in the features department. Never really been a massive inconvenience to me, but I've never tried anything else. Wish they could throw ANZ share investing with the app, or at least an independent trading app. Also wish spendi could be different time frames e.g. week/fortnight. Was always a clean app though.",4,16,4.23.1.0062,2020-05-23 13:17:07,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOHTSkqBzMPKLyUQouZbHyhG8z1lEojbzOYKERMc9fNS0Z2Wu3DnFkPa7NDFuasuEapitiapTHpDwH9tyw8,Peter Griffey,https://play-lh.googleusercontent.com/a-/AOh14Gj_GuO1CxDPqNBkqHJeSBHlLI6ekOjuUy503AxP,"It's a good app. Manageable. However, it needs to be more. I have to log into the website to do more like set up reaccuring. Apps are supposed to help, not just be a lite version of a website. If it had that option I would be able to manage my bills at a drop of a hat",4,1,4.20.0.0027,2019-11-29 13:00:06,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOHErqWwcBSde5eazLa1W1aKltkYrEyBvfUASubTbmw0g0NhjMdFv3sV2t5VR3IvWh0O6-5725R46w0bCwU,Sarah Turner,https://play-lh.googleusercontent.com/a/AATXAJxZt0ep0QFXQtHwRhiSfZ3nGvSEaZh-uq-K6vZT=mo,"Its good, but basic. I've needed so many times when accessing transaction history, the exact time of the transaction. Locations of atms near me based on my location. But info for the different tellers. IE. ones you can make deposits at after hours or note the ones located inside shopping centres that are only accessible during set hours. More options to be able to change things like personal details, phone numbers etc. Would be good too. but generally speaking a+++",4,14,4.29.1.0106,2020-12-03 06:46:20,"Hi Sarah, Thanks for taking the time to provide feedback. You can update your personal details in the ANZ App. Tap on Profile, then tap on your name and follow the prompts. I hope this helps. Thanks Georgie @ ANZ App",2020-12-07 15:13:04,most_relevant,com.anz.android.gomoney
gp:AOqpTOGmqy0o2vLxAjXQA4Xji27HhujofrEOkzjRnw4_xd0mfSQZrcz_6uF5zV6kFB0ltTHBdnAeKhsmGzqMGA0,Anthony Moran,https://play-lh.googleusercontent.com/a/AATXAJxxJaDb7eaSjonB3VLL7grgvDyeWGAciE9shXaQ=mo,"Simple to use, easy menu without too many levels. The main drawback is the lack of flexibility you have compared to online banking. I'm not talking about maximum $ payments. It's more things like new card activation etc.",4,1,4.12.0.0230,2019-04-04 13:36:56,"Hi Anthony,

Thanks for your feedback.

You can now activate a card using the ANZ App. Tap the More button from the Accounts overview screen and follow the prompts.

Regards
Georgie @ ANZ App",2019-04-04 18:35:42,most_relevant,com.anz.android.gomoney
gp:AOqpTOE5CKZ9Am3TH_ikUGmMDLjeNQzWUHu8uNLxrsz6IJjDZJa39a_mloT98Zw9Lhvy9EvMZboq-15IVseGppk,Erica McNeice,https://play-lh.googleusercontent.com/a/AATXAJw3so7Lx2BGX4ZrzeFD1jW0lZIW2Qn7H0q3Zs7N=mo,"Really useful app, so easy knowing I can transfer money or pay people when out and about. Does almost everything I would need and expect from a mobile banking app very well, however I would like to see a feature introduced for getting notifications when money is withdrawn or deposited from/into your account. Thanks",4,3,4.17.0.0264,2019-09-29 10:23:47,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOGwy3kxXYGu17LgV4HLDQJNHGjZN4LMpZciGpG4hBFgJO9-_RpnCrppIyF3BmLbXFIOwpdi9-InQsnHPdY,Simon Shaw,https://play-lh.googleusercontent.com/a/AATXAJzsVGpzzFzmXXrRv66Wij2M85Whu5m7xH6feaC-=mo,"Works as it should.....But it's very limited... And, why can't you let me know when a charge happens on my account.... I have switched on the facility that lets me know when a payment enters my account, but it isn't reliable... I'd like to know when direct debits go out etc...",4,3,4.12.0.0230,2019-04-02 15:47:25,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOGV0Nq3xIQg5e4xmUZJ5vMRPf2rGKNWuds8oUqE1varl6CdeQG1yT43as-h59Ko_KVG5iUGpmRSay9JXmc,Nonso,https://play-lh.googleusercontent.com/a-/AOh14GirbExjlOrjpR5TWzAi0KEa0_ARgb1cBLCq5Lfn7Q,"Great app with a smooth interface. Would be better if we could get app notifications upon the occurrence of any transactions on the account. And more importantly, it is very disappointing that the app only works on Australian phones & is completely unavailable on international stocks. Spent my 1st 2yrs in Australia without access to the app simply because my phone wasn't purchased in Australia",4,7,4.13.0.0237,2019-04-13 10:20:34,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOFQ5T4rym7ayomU1FONlF38u4IF-nqUM1_oCaMLaBPA87RaYwcxty_lBRHO7xX-areDumCqJM1Ca4GPyTA,Quoc Huynh,https://play-lh.googleusercontent.com/a-/AOh14GixdxyPBzEAuRs3csguFX30xw0BeIjqV39tV1ZrCA,"Very nicely presented, easy to navigate through its very handy features and it employs very simple straightforward functions! Does lack some basic features that other bank apps have like a timestamp on individual credit/debit lines which is very important for identifying fraudulent activities! Also we still can't set basic payment schedules into future dates. Sort this out ANZ and you just might have a 5 STAR app, if you're SERIOUS about cust. CARE & SERVICE that is!",4,6,4.23.0.0060,2020-04-28 18:44:41,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOEL1qHnpq8afEpxc3fQtCEdtQ2TLKo3lbgkoZ5K8jQrVdIAaBwyG1tFGr7wA9XsHBloecPRJcoyuhEGgyc,Supa Stu,https://play-lh.googleusercontent.com/a-/AOh14GjHK20mHoD1AGFzCN-SYyMxcnn6sH8uV8YgO6gndQ,"*Stars added since this has been rectified*...........Overall it's good but just recently the 'available balance' to redraw on home loan displays zero??? Why why why? *updated* Ty Georgie for the attempted answer, perhaps you could try again? I'm aware that you need the web site version to access redraw, as I said, until recently the redraw balance was visible in the app. Maybe put the balance back and just have an * instruction next to balance if needed...",4,13,4.24.1.0073,2020-07-07 04:43:53,"Hi Stu,

Thank you for your feedback.  Unfortunately the home loan redraw feature is not available in the ANZ App.  You can redraw funds from your home loan using this feature in ANZ Internet Banking.

Apologies for any inconvenience.


Regards,
Georgie @ANZ App",2020-06-04 17:38:02,most_relevant,com.anz.android.gomoney
gp:AOqpTOERUxODUWjs405floO45kUrs89ITRrNOlZjiYwxi9MQm7mgw4AbGI_JmHd0ZNoxq3_uNjW-nOPAMxVxfGM,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Makes banking so much easier and faster - no need to open up a webpage and go through the process. But 4 stars only because I can't transfer more than 1,000 per day through the app although my limit is 5,000. Voice recognition set up ends in 'connection error' even when I am on wifi.",4,0,,2019-03-30 06:21:11,"Hi,

Sorry to hear you're having difficulties with Voice ID.

Can you please email us at mobile@anz.com with some more information including your mobile number, device model, approx. time/dates of your Voice ID registration attempts and we will look into this straight away.



Regards,
Mobile Banking – Tri",2019-04-02 05:36:47,most_relevant,com.anz.android.gomoney
gp:AOqpTOFtobj55qUGoXvZ_QP00OS2B70cJtiZhgIYtflWcl5tMtxywpQ2VGsXP7PtxMZjm3QKMsYknPW6bY9D-MQ,Carmel King,https://play-lh.googleusercontent.com/a-/AOh14GjmOxnXp40ec6r5aeZ5BB5Ny2HSk0ZaVNYbQ9gJ2Q,"Solid app, does what it needs to. Initially not completely intuitive but easy enough to pick up. Wish it had an option to view a graph of spending/money like other banking apps, but very useful for checking my account and quickly paying my rent.",4,1,4.15.0.0255,2019-07-13 09:57:55,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOGmJ8jzb1RCX8bNBngbfZR1Gfub1HfLkzMIZKCV9Wiv50PtpkTgt5gzBk7lZpaoIlhxEdTdhda96xVqRk4,Nina Trofimova,https://play-lh.googleusercontent.com/a-/AOh14Gh2_-1f7ShH5hpNTPPuu93FnNRm99gQVCyvWbcMUQ,"Like this app. Easy to login using PIN, easy to navigate. But it's always a struggle to log off 😩. Why ""activate your card"" function is on the main screen (used once in a while), but ""log out"" (used every time) not? Please bring it to the main screen.",4,12,4.10.0.0212,2018-12-21 09:22:06,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOGW7_9jHPl8GDseWJrp0d8zBl1P2W0zwgFd2GkNDAI3PuYXJMTBgBZwvfz3o3g-Z3OUC1oymdyM7KlroOs,Mohamad91961,https://play-lh.googleusercontent.com/a/AATXAJy50OVFcIs54gQJ55LXs6AMmC4nwq4NW_XnAe6t=mo,"great app but missing the spending tracker which breaks down your spending based on categories (eg food, shopping, entertainment, bills etc). like the commbank app. also cant schedule payments every week on the app. would be 5 stars if they add these!",4,1,4.11.0.0224,2019-03-20 07:03:20,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOEd1lCPsN2kVEmyg50FdI7m8KNS7SJZMQSN0RWRRwPn3nFAcLH24keMNfhRyja73pA4_99eO6MSXy8oDw8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great app. Only issue is when i cant make a transfer due to some instant payment thing that i don't even care about so i have to schedule all my transfers for the following day each time. That seems to be the only work around. very annoying,4,1,4.11.0.0224,2019-03-20 00:59:51,"Hi,

Thanks for your feedback. Can you please provide the below details to mobile@anz.com so we can assist you.

•Name
•Mobile number
•Does your feedback relate to the ANZ App or ANZ Internet Banking?
•Are you trying to make a payment in ANZ Internet Banking?
•Screenshots of any error message
•Steps to replicate the error

Regards,
Georgie@ANZ App",2019-03-20 08:31:10,most_relevant,com.anz.android.gomoney
gp:AOqpTOGUeS2rpA-fZk5Ypq-jqBwcm9Os1vvreHMkkvQDXDKsHejDZX5yWWppRJfeCgNGZDgoiCo5xJpBoUdVFTw,Belinda Horgan,https://play-lh.googleusercontent.com/a-/AOh14GhXwsqtWFxybixavwKYippwPaa6cXOe4onj-sYMvg,"**** Edit: Thanks Lana for further advising on this. Having such extra abilities within the app would make it perfect and remove the reliance on website :) **** For general banking it seems good. Would rather use the website, though as this doesn't give me ability to redraw my home loan. Also doesn't show details about my home loan or correct balance.",4,0,4.20.0.0027,2019-11-24 03:39:00,"Hi Belinda, thanks for your feedback, we would love to get this feature out to you, the team is working to introduce new features, and we'll let you know when this will be available
Regards Lana @ ANZ App",2019-11-23 20:03:01,most_relevant,com.anz.android.gomoney
gp:AOqpTOE6RxW0TfzComYDCHU7t1l1AWezTC54Dwx_ak8rG-hFYaOzljY80DntFV2Rc5N51QFNONY0TQDV2QLcWug,Andrew Oskam,https://play-lh.googleusercontent.com/a-/AOh14GiCUxhfzaOgwyDemHH38oVxD7eF_Ki5Mm2SuxCaE4Y,The app is good but we need to be able to add custom descriptions or tags to transfers we do. Ie: if I'm transferring funds from my savings to my spending account I need to be able to tag as 'fuel' so I can track this in my statements.,4,2,4.10.0.0212,2018-12-11 05:26:07,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOE4ngcUpWwcFBvmwaprWaEE__SgHn-t-sf1zhXajzAABDhc5VkQQ09dQgAFshdy2QtBWdyWKj0IWm0G160,Scott MacLean,https://play-lh.googleusercontent.com/a-/AOh14GgxyxMhRfr3gL_Pd6Nn5y-TYVq6LpwWYz8amh29994,"Mostly good, but to 'pay anyone' more than $1,000 I have to use voice ID and that's (a) totally unreliable and (b) a bit tricky to use in a public place or on train or tram. UPDATE 26/06/2020. The voice ID aspect is becoming a real pain. I recommend you get rid of it... please 😕🙄",4,1,,2020-08-26 16:20:55,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOEzDwODriabGGyuGulJA9ueHzYHHXV7kqjn6dYdt1NJ5JCW6Nvq13cESbdviquHvopNPAJT97R7Ko1mBLs,Liam Whitley,https://play-lh.googleusercontent.com/a/AATXAJx7NG0Jtl7AdR18J3HZeB1ZCmwvmbZvXtyQZa8F=mo,"Good, easy to use App, but i have one very massive issue. I hate how it doesn't allow you to forward schedule your payments or BPAYs from the app.. Apps are meant to make your life easy and convenient, this does the complete opposite.",4,3,4.10.0.0212,2019-01-13 15:55:21,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOGuoOjcS7uiYoxm1wXSvru-ni7tFgLigYXcVc8W_fHOnDIkskMY5Ke7d5SOzNj9r_JOT-jE60cC54KON44,Carol Chhabra,https://play-lh.googleusercontent.com/a-/AOh14GhGe4hsFPAyvUQIkkiKyaVy2sk4xhXkfU2Rh8b2cQ,Everything iss very good. But Can you please change one thing. Whenever the money is withdrawn or deposited there should be a notification about that on the phone. Please if you can introduce this new change.,4,0,4.17.0.0264,2019-09-02 09:11:41,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOGNNIRWYLMZDWhefddqY0L_xdYfKgB9ooUScGXwE3cxBrp-WvzBJeyKMj3veRID6Itag3VF9mzRGjTSkgI,Dave Polanske,https://play-lh.googleusercontent.com/a-/AOh14GjuoBAaYCj8FvgqL4IwBqjLsvhRgUu0cKsDdsuk,Does the job nicely,4,0,4.34.0.0141,2021-06-03 15:48:44,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOEP8-XakRs1z7EDBFpwiHe1Jagko9mYizUWYIBE2sZDFVID-t_tC-y2Ki8OEaP6UOJQXgS4bqHgEBwhh8Q,Adrienne Ablett,https://play-lh.googleusercontent.com/a/AATXAJwVr1_UFY0u3eFqXbQ4-kBqf6S4Qmo_U6qhzsnx=mo,Very good,4,0,4.33.0.0139,2021-06-27 09:40:27,,,newest,com.anz.android.gomoney
gp:AOqpTOE3q_CdirsjmibjpUvQ_sNI8TXR-lMqGbljzhs4jXx97zjGvtiv4xyj2SYj6JybKLx1d-Pe3IA0rM6tHXM,paula mcclare,https://play-lh.googleusercontent.com/a/AATXAJwDq9F1RahuDQcidIDej9xSy89bxXFdNIa6j-3t=mo,Great app so easy to use.,4,0,4.35.0.0145,2021-06-27 05:32:05,,,newest,com.anz.android.gomoney
gp:AOqpTOGhd33uvRzn2_pIcjjBb911AyM2NtvTjE_614vo935upWbHYJTIvzcd4kFDyOKFBoxEnlbM8Bltti3AiNA,Debra Dixon,https://play-lh.googleusercontent.com/a-/AOh14GgBw66t6mHG6axiSsWcHfQnxvjC5YW53LpHDBt9,Quick and convienent,4,0,4.35.0.0145,2021-06-26 03:32:05,,,newest,com.anz.android.gomoney
gp:AOqpTOGK7ik8AMNg0ksHG46zHUQTipigJFrSCsM510teT2RvWJnpfJd7V5Buc5LcoGtTShj-UzfhqjYu_-gQoUs,Robert Lawson,https://play-lh.googleusercontent.com/a/AATXAJyRQlv0c1qRF02IdlrqucyTV-FdGn05xKt3eM1h=mo,Great thanks..,4,0,4.33.0.0139,2021-06-25 07:01:19,,,newest,com.anz.android.gomoney
gp:AOqpTOFvsln3taG-28FPHy3uhW1MbR8zgQECKFLftrFd-qDQG0Z5zbC0xA2WYWiNNnoomYloZGMtzYsXhIhLBZ0,Darren Fitzsimons,https://play-lh.googleusercontent.com/a/AATXAJx5BtBBIZoGzVdZXHFLPwkjzf3FwIqtZJZ52C2g=mo,Great app. Very useful.,4,0,4.35.0.0145,2021-06-23 18:04:08,,,newest,com.anz.android.gomoney
gp:AOqpTOHlxc1TlRUIsrPpcjPjkbPQF52Aww67ndWw1TmWx-SeahdceNRpM7iuS8h5g88Cb8JgSDgLV_gQp_36xC0,Colleen Pearce,https://play-lh.googleusercontent.com/a/AATXAJxiupHuM_D2v6eE8tlV0aIUOGX6RU5K22IM-cpX=mo,Good,4,0,4.35.0.0145,2021-06-23 01:57:06,,,newest,com.anz.android.gomoney
gp:AOqpTOG_0cLo0bT9dT1K_MCLf1LNGqr9eVifdt9VoVPFylGiUXnZyH0FQ1jiQ_eBuVThtCAEuOEGG_KAq0rFzGE,Rhys Orourke,https://play-lh.googleusercontent.com/a-/AOh14Gi4fyrj0k7y-XsE4FmNDThNSfUjs4VYNDhRoqfp,"Needs more banking customised features likes ""buckets """,4,0,4.33.0.0139,2021-06-22 19:56:32,,,newest,com.anz.android.gomoney
gp:AOqpTOH0JDUFR2acoB88dZkwggbuxEKmwE6xEHQMUeyWSdyeDHm4QYy7go0HJtUPfWCOWe17OQQJM-nzMAJ_te8,Sisha Gonsior,https://play-lh.googleusercontent.com/a/AATXAJxYvNx1H26tDEAypI5a68IgKWExBf4wTLeppOHW=mo,"Great app, could use a few more functions",4,0,4.35.0.0145,2021-06-22 09:59:27,,,newest,com.anz.android.gomoney
gp:AOqpTOGDq20aopg1GqHeZN8MUikUwtkzHsBYUUj1EYRZcveqtLe27DX8fnzBLJGjrjc5CBOuRYueaWTSsPTHyCI,Tj Howard,https://play-lh.googleusercontent.com/a/AATXAJzmFpizeWkny8-bufJiGk042g2M4kBS6FC9PWgY=mo,How about ANZ relocate the deregister button to a more appropriate location that is not so easy to tap by accident.,4,6,4.35.0.0145,2021-06-17 18:59:25,"Hi Tj Howard, 
ANZ Voice ID is a simple and secure biometric security solution that allows customers to authenticate high value payments. Alternatively, you can use ANZ Shield to generate a one-time-passcode to authenticate your high value payments.
Kind regards,
Sam @ ANZ App",2018-11-20 06:21:54,newest,com.anz.android.gomoney
gp:AOqpTOGMcJDgzl9BFwuCgH1CJtfIOzOSMPIy0DhvapnCx_e-A2U22HbbgC4mAyOdk69OsCC6UGT5mr9JLWE8KLs,Joseph Tramontana,https://play-lh.googleusercontent.com/a-/AOh14Ggf3chLqFDijfruBkZzJ4BZZBY_gj1yEjyJZ7wN-A,very responsive no,4,0,4.35.0.0145,2021-06-16 15:02:43,,,newest,com.anz.android.gomoney
gp:AOqpTOGvJQeoGbpByhkqxVwAzEL__ZF9kOayMatWXwVkIa_O2cMIV3x6Of_mkHd8weB-HQQuPunJxVEXy-ol4OU,New Kid,https://play-lh.googleusercontent.com/a-/AOh14GgIj8BRstKHJff_VPowNkfzt0EId6hmbc-Ts538VA,So far it's good and it's easy to use!,4,0,,2021-06-16 12:43:09,,,newest,com.anz.android.gomoney
gp:AOqpTOHriL7d_XQtRp8O4cW_HxlmrKCPyiwJtxE3Tvov4y01AZudOml4m1_l0g0SA99vYJ3R2wY6Jk56uBD8JqA,Tex van Deventer,https://play-lh.googleusercontent.com/a-/AOh14GjlUuQxNgoVLOWcU-VkrAbA0m5cnNy9q9a8rDaw,Hassle free 😊,4,0,4.35.0.0145,2021-06-16 04:42:47,,,newest,com.anz.android.gomoney
gp:AOqpTOGZ5KeLCndgRm0pVKrWee6KULJVyTsqwVUvMZe1Ts_L-jede8Zm5DW8w_4fE4iD6mlsWe7LJyLfMD8NUjc,Kayleigh Murray,https://play-lh.googleusercontent.com/a-/AOh14Ggi5nqB1KBj6WuDwz_hKZkriP4VvTnMTmVTVWgB,I Have not 1 single issue with this app so far it all dose what it supposed to do as far as I can tell,4,0,4.34.0.0141,2021-06-16 00:48:03,,,newest,com.anz.android.gomoney
gp:AOqpTOFeeItXb1w39iguU8QDCiAVuVg0E8vELiv0aRV9NjVtHX1byiyYDmcB4nMssMZPeHIhMGqr_zxNKrsuvmo,Allan Gilbert,https://play-lh.googleusercontent.com/a-/AOh14Gh-ZaBDgBNJ9pn9sNY5a4Ug_oIb16NRGo1Q6r04_A,Easy,4,0,4.35.0.0145,2021-06-15 05:22:43,,,newest,com.anz.android.gomoney
gp:AOqpTOFG_zp2zCh_l6mZoiCRE8nKMa7DSgBuBUHZrsYftEgOvVEkOAQzbMYJHYdYYY2M9ybfBEzFRKoFCg7HqQo,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very good,4,1,4.34.0.0141,2021-06-15 03:07:46,,,newest,com.anz.android.gomoney
gp:AOqpTOFkAUQ06enHz8TqxxrzcE5lfOsm03fkA_Ft7_xi1wC2qU8n5aSR3mF53C4LfZwM5I6R3RSJ4sG1UWfjgbk,Kc Manahi,https://play-lh.googleusercontent.com/a/AATXAJwdyUCPqDvlNK_c5bq3yr1-f01bzpeV6yCYlFJO=mo,Good,4,0,4.33.0.0139,2021-06-14 19:05:45,,,newest,com.anz.android.gomoney
gp:AOqpTOEXdFPUyIF9ZWc8qjYeK_quSvKhLl5QOtJvnngJkcacKvPQL4Kk_y_ZOKfoGpmqxSuSLxld2SUYNP2k4GY,Emma Walsh,https://play-lh.googleusercontent.com/a/AATXAJwEKQeXjwphD82fw9Owg9o27n_at-Zwej9Gc8ho=mo,Seams easy to use,4,0,4.35.0.0145,2021-06-13 06:21:16,,,newest,com.anz.android.gomoney
gp:AOqpTOHTN0g_-m7fSkvo5ABgdcAlHw1o0Z3vyKzw3uYSV5CquPvN7N6QV9M5b9F-oAHXHlVFHvqtapH1vVhyVI4,vicki johnson,https://play-lh.googleusercontent.com/a/AATXAJw8aU1I90bj-3o_Sns_N5A9AeNz7rF3dcp_QNPY=mo,Very easy to use. PAY ID is a handy tool.,4,0,4.34.0.0141,2021-06-12 08:44:44,,,newest,com.anz.android.gomoney
gp:AOqpTOGEijz1TX9jYMiyko6wH4uFy33zCO4YkSvXB17fF7L6hcztAoMC646ehInFxIs5N47KLoF2LSEPcGgCs44,Crystal Montero,https://play-lh.googleusercontent.com/a-/AOh14Ggw-YAt3D7W42wnaqfdKWR9QihuVHgelTIGjLmazg,Like it all but doesn't show card number why?,4,0,4.34.0.0141,2021-06-11 20:31:59,,,newest,com.anz.android.gomoney
gp:AOqpTOH4YYUCbo9igNAormtLygXr1-z48PDhwhH--lYqFBtiywgdUL3dS63yXa5QPe-sfyCB2OyfWFr--pl8JTM,Sussan N,https://play-lh.googleusercontent.com/a-/AOh14GjUwJjnxdEliwmMFoXvEqF7mHrDW1dTDoYxtOrZ,Latest update changed the font size to tiny! Wish I could roll back. *Update 2021 - yes! Font back to normal size - now 4 stars! Thank you!,4,0,4.34.0.0141,2021-06-11 08:23:44,"Hi Sussan,

Sorry to hear about your experience. Can you please provide the following details to mobile@anz.com so we can assist:

•Name
•Mobile number
•Device model
•Operating system
•Screenshots of the screen you're referring to
•ANZ App version



Regards,
Georgie @ ANZ App",2019-12-11 08:56:05,newest,com.anz.android.gomoney
gp:AOqpTOHK6xssvGB7cCFr8ksn16ggSUx2lQ42Y_exOu2GfjVFoFJsFrBccmu3mSlmU5JwyT1JCiidgdT6lOpVhdo,Greg Rothwell,https://play-lh.googleusercontent.com/a/AATXAJwcLubbQKuUS6me_Sg78EK0v4jb5QrIYR3eB-uf=mo,Easy to use.,4,0,4.35.0.0145,2021-06-10 16:54:44,,,newest,com.anz.android.gomoney
